point_index,frequency_index,frequency_hz,x_index,y_index,static_status,deflection_amplitude_m,deflection_fitted_frequency_hz,deflection_phase_rad,deflection_dc_m,deflection_residual_norm_m,indentation_amplitude_m,indentation_fitted_frequency_hz,indentation_phase_rad,indentation_dc_m,indentation_residual_norm_m,position_z_amplitude_m,position_z_fitted_frequency_hz,position_z_phase_rad,position_z_dc_m,position_z_residual_norm_m,vea_status,deflection_status,indentation_status,position_z_status,failure_reason
730,3,2811.706625951747,37,5,success,1.7439788633384295e-09,2811.706625951747,3.3853450709639414,4.477478925239033e-08,4.535942053519821e-09,1.7008418767628181e-09,2811.706625951747,0.24018099569709606,8.173884083297793e-08,4.241053190671339e-09,4.3573317752779684e-11,2811.706625951747,0.38361461444894807,3.591622755983975e-07,1.8446195010556105e-09,success,success,success,success,
730,4,5000.000000000004,37,5,success,2.0331718456688344e-09,5000.000000000004,3.0264898946942984,4.425392085318926e-08,5.528922229480379e-09,2.008557861723856e-09,5000.000000000004,-0.1184066736577174,8.230519145523529e-08,5.835719221523159e-09,2.5503444975091893e-11,5000.000000000004,0.14813045181042828,3.5911679337534117e-07,1.6511616121550946e-09,success,success,success,success,
731,0,499.99999999999983,36,5,success,1.8232295412628599e-09,499.99999999999983,4.033610444296981,4.4617997470313176e-08,4.831558692689009e-09,1.8025098191324776e-09,499.99999999999983,0.896449259002361,8.01825309943416e-08,5.5714591204598424e-09,2.2222614563093413e-11,499.99999999999983,0.5243480285880391,3.604936073663576e-07,2.0890777555798036e-09,success,success,success,success,
731,1,889.1397050194613,36,5,success,1.702705876462809e-09,889.1397050194613,3.887371364969644,4.455886559322219e-08,4.602483823647576e-09,1.680311409707487e-09,889.1397050194613,0.7467776224823279,8.02232486317679e-08,5.021933868947456e-09,2.2458116343154227e-11,889.1397050194613,0.670970656561743,3.605120216060222e-07,2.1114447499014424e-09,success,success,success,success,
731,2,1581.13883008419,36,5,success,1.7107968531444497e-09,1581.13883008419,3.7220023598428718,4.450670405108081e-08,4.031537699248493e-09,1.677494485683706e-09,1581.13883008419,0.5786425231539087,8.027128904548938e-08,3.848248028864563e-09,3.343665715328395e-11,1581.13883008419,0.669184601188251,3.605161427344423e-07,2.2843006157217263e-09,success,success,success,success,
731,3,2811.706625951747,36,5,success,1.7200592365623212e-09,2811.706625951747,3.3830654297906775,4.424211779304928e-08,4.5011919104533205e-09,1.6985849412842711e-09,2811.706625951747,0.2582064522759808,8.05807781897237e-08,4.71239034541417e-09,3.5766457003861434e-11,2811.706625951747,-0.6769777857032384,3.6047123984823954e-07,1.8573277471099725e-09,success,success,success,success,
731,4,5000.000000000004,36,5,success,1.9857579134128074e-09,5000.000000000004,3.0257591307492104,4.346380841725851e-08,5.698936197101282e-09,1.957761466583667e-09,5000.000000000004,-0.12071103641108483,8.128724465554784e-08,6.524457753605243e-09,2.960216806222824e-11,5000.000000000004,0.21261694755456118,3.6054308275820617e-07,2.2622343418530135e-09,success,success,success,success,
732,0,499.99999999999983,35,5,success,1.7802427869904296e-09,499.99999999999983,3.9606032087595024,4.426457238744987e-08,4.8910006720292226e-09,1.7869405415099975e-09,499.99999999999983,0.8140744961702068,7.74908915335282e-08,5.214347491979076e-09,1.1062024279752707e-11,499.99999999999983,3.0376963051200945,3.638086022184946e-07,2.298191196309728e-09,success,success,success,success,
732,1,889.1397050194613,35,5,success,1.740138424167926e-09,889.1397050194613,3.8260509895291936,4.414534357850746e-08,4.324998981212183e-09,1.7316891670701737e-09,889.1397050194613,0.6705587157953703,7.761157900235242e-08,4.692579464685788e-09,2.5564891566910533e-11,889.1397050194613,1.9114775087824358,3.6380714355861276e-07,1.9445292346804602e-09,success,success,success,success,
732,2,1581.13883008419,35,5,success,1.7122131134116008e-09,1581.13883008419,3.7223015953324303,4.4020264086693754e-08,4.131076868782105e-09,1.70100895418259e-09,1581.13883008419,0.5602592439448686,7.771513733774476e-08,4.3770062349163115e-09,3.6653311884592035e-11,1581.13883008419,1.830645389902244,3.6382866471503453e-07,2.071387173434569e-09,success,success,success,success,
732,3,2811.706625951747,35,5,success,1.7632014013757675e-09,2811.706625951747,3.4181306460972967,4.379535129220236e-08,4.056248841582172e-09,1.7795985641290444e-09,2811.706625951747,0.26455583175690023,7.797948131512516e-08,4.2463922367791265e-09,2.682090590041434e-11,2811.706625951747,2.4991042807919692,3.6378923353214535e-07,2.220328359500585e-09,success,success,success,success,
732,4,5000.000000000004,35,5,success,1.993119192569162e-09,5000.000000000004,3.0273127551198358,4.319951790041942e-08,5.695379943030845e-09,2.022030505645254e-09,5000.000000000004,-0.12311443107114517,7.854525071347183e-08,6.1500382012759975e-09,3.3917707003717613e-11,5000.000000000004,2.472633482194383,3.638192975255812e-07,2.5790740881236273e-09,success,success,success,success,
733,0,499.99999999999983,34,5,success,1.779876969987715e-09,499.99999999999983,3.9859216109458466,4.409478743781567e-08,5.116376798874007e-09,1.7526400929471854e-09,499.99999999999983,0.8365057382829753,7.554832432456952e-08,5.77789612050904e-09,3.05412426290468e-11,499.99999999999983,1.309906289134831,3.654779530088878e-07,2.036936125947881e-09,success,success,success,success,
733,1,889.1397050194613,34,5,success,1.7605397714933677e-09,889.1397050194613,3.8696482766974563,4.3910178329703655e-08,4.537547316629483e-09,1.727162593958162e-09,889.1397050194613,0.7214072335720214,7.57188095443427e-08,5.337320879964478e-09,3.5333262211720075e-11,889.1397050194613,1.0590510384387615,3.654920768972271e-07,2.2791751765429674e-09,success,success,success,success,
733,2,1581.13883008419,34,5,success,1.6761263435233718e-09,1581.13883008419,3.6880243858951434,4.396997502678657e-08,4.254602923703843e-09,1.6875885145099808e-09,1581.13883008419,0.5357489751427005,7.566080796292789e-08,5.117476993079977e-09,2.1311572552112293e-11,1581.13883008419,2.67974793859913,3.6549028178155856e-07,2.1770835748507646e-09,success,success,success,success,
733,3,2811.706625951747,34,5,success,1.7094514080712659e-09,2811.706625951747,3.3491121760304488,4.374717383987701e-08,4.298370080032741e-09,1.7597656532635692e-09,2811.706625951747,0.23426099292842484,7.592547636670527e-08,4.345655367466663e-09,6.842953969851078e-11,2811.706625951747,4.107310004636073,3.6544841456469055e-07,1.8003999771523673e-09,success,success,success,success,
733,4,5000.000000000004,34,5,success,2.024811876415102e-09,5000.000000000004,3.0532611794370323,4.313796188805619e-08,5.339841576742949e-09,2.033201130852411e-09,5000.000000000004,-0.06541916722403762,7.648669553454855e-08,5.765275055021901e-09,4.723900253311371e-11,5000.000000000004,4.456986800610504,3.654964073486681e-07,2.501442274690538e-09,success,success,success,success,
734,0,499.99999999999983,33,5,success,1.7495392314191673e-09,499.99999999999983,3.9933784027614583,4.4363031560780576e-08,5.171230563363566e-09,1.7043205116689595e-09,499.99999999999983,0.8495308235764649,7.878860761186904e-08,5.946677018054657e-09,4.5386055263113165e-11,499.99999999999983,0.9365633331553641,3.653604060394491e-07,1.972392547002458e-09,success,success,success,success,
734,1,889.1397050194613,33,5,success,1.6666528950046878e-09,889.1397050194613,3.8532331407250346,4.410925285732365e-08,4.4312663159511315e-09,1.702271796602348e-09,889.1397050194613,0.6977831823773009,7.904787341407875e-08,4.627152850766655e-09,4.2585097593434343e-11,889.1397050194613,3.2661846524930045,3.6535491894069687e-07,2.0157590726092315e-09,success,success,success,success,
734,2,1581.13883008419,33,5,success,1.6712600980213483e-09,1581.13883008419,3.679728968582516,4.4096997953940135e-08,3.769611120156335e-09,1.6358834867066592e-09,1581.13883008419,0.5208321470964826,7.90645089463081e-08,4.100157618136882e-09,4.5498718910858146e-11,1581.13883008419,1.2095987089267228,3.6535053831185066e-07,1.8991752868145977e-09,success,success,success,success,
734,3,2811.706625951747,33,5,success,1.7579462414987788e-09,2811.706625951747,3.3831369302300502,4.380896860623911e-08,4.115252583720389e-09,1.718616700536068e-09,2811.706625951747,0.23108945790665514,7.930416536229307e-08,4.895931433434579e-09,4.332482691182233e-11,2811.706625951747,0.6691749485294776,3.6539891124356665e-07,2.1492721204171533e-09,success,success,success,success,
734,4,5000.000000000004,33,5,success,1.970295683951626e-09,5000.000000000004,3.074505182412939,4.327209809640246e-08,5.444580688334423e-09,1.9544375720084097e-09,5000.000000000004,-0.0904331771984399,7.992557981894681e-08,5.740200118121265e-09,4.8478509911187036e-11,5000.000000000004,1.1588091890825476,3.6531436729674925e-07,2.2855478026967626e-09,success,success,success,success,
735,0,499.99999999999983,32,5,success,1.7802167275133615e-09,499.99999999999983,3.955110422929902,4.411324388860567e-08,5.385319500683011e-09,1.7779652899327938e-09,499.99999999999983,0.821945352593113,8.174933202709522e-08,5.817148850900349e-09,1.516148810061227e-11,499.99999999999983,5.679167594989584,3.6797063557701426e-07,2.268977847415899e-09,success,success,success,success,
735,1,889.1397050194613,32,5,success,1.7531570565511438e-09,889.1397050194613,3.855632577687967,4.384157161756191e-08,4.722991106654733e-09,1.6843074077349117e-09,889.1397050194613,0.7383507581774915,8.201050085058452e-08,5.4639609923263994e-09,8.053182549975319e-11,889.1397050194613,6.463892229324853,3.6798113902456855e-07,2.1548824499006195e-09,success,success,success,success,
735,2,1581.13883008419,32,5,success,1.7350222055838155e-09,1581.13883008419,3.639852639785752,4.371866993656286e-08,4.608956239861087e-09,1.7176441682179122e-09,1581.13883008419,0.485719169839514,8.216230191376108e-08,5.608174418792009e-09,2.776120558571495e-11,1581.13883008419,7.66959582479491,3.6795223964239077e-07,2.413080375445799e-09,success,success,success,success,
735,3,2811.706625951747,32,5,success,1.7507570808444696e-09,2811.706625951747,3.4240251233551975,4.3511076118817854e-08,4.431530771561876e-09,1.756140880554629e-09,2811.706625951747,0.3180915564910499,8.234207069131524e-08,4.833580757550514e-09,6.275437185349691e-11,2811.706625951747,4.926767461371228,3.679800646825821e-07,2.0158258155091964e-09,success,success,success,success,
735,4,5000.000000000004,32,5,success,1.9912932896298793e-09,5000.000000000004,3.0642656480995534,4.2864357067845854e-08,5.501842409946563e-09,2.0145339843548603e-09,5000.000000000004,-0.09197511941671088,8.296453932285152e-08,5.643572528518823e-09,3.742802425190856e-11,5000.000000000004,2.1560700305492992,3.6800431510201776e-07,2.2074176081812913e-09,success,success,success,success,
736,0,499.99999999999983,31,5,success,1.8037626625950863e-09,499.99999999999983,3.9863198540536726,4.164212912066851e-08,4.722525050975622e-09,1.7819386356326968e-09,499.99999999999983,0.8466665531265698,7.43176630235664e-08,5.438032475287077e-09,2.209925381950741e-11,499.99999999999983,0.6877061952365157,3.719420889493484e-07,2.1614785704139277e-09,success,success,success,success,
736,1,889.1397050194613,31,5,success,1.725017138317645e-09,889.1397050194613,3.8691206254580397,4.156983556833183e-08,4.6686859743271265e-09,1.7118268568170445e-09,889.1397050194613,0.7407989476072874,7.441156947922845e-08,5.1000173643697526e-09,2.6344686181521722e-11,889.1397050194613,-0.3122603968053621,3.719204760460233e-07,2.0758617219757702e-09,success,success,success,success,
736,2,1581.13883008419,31,5,success,1.7123801593695942e-09,1581.13883008419,3.6983835844110766,4.133524316984082e-08,4.148845889943219e-09,1.7233015371487532e-09,1581.13883008419,0.5584433710779386,7.463671032624029e-08,4.516942889268199e-09,1.1284246809216388e-11,1581.13883008419,-2.3296870539112,3.7192992759750236e-07,1.8633329531826044e-09,success,success,success,success,
736,3,2811.706625951747,31,5,success,1.7418268655686684e-09,2811.706625951747,3.375551412731254,4.12244429824605e-08,4.273779319915191e-09,1.7482174225920437e-09,2811.706625951747,0.2244195903726639,7.47339804468256e-08,5.022318615079142e-09,1.7830522340299767e-11,2811.706625951747,-4.116644822285422,3.719434576642972e-07,1.8561246863176438e-09,success,success,success,success,
736,4,5000.000000000004,31,5,success,2.016021037917091e-09,5000.000000000004,3.03830223273014,4.049340049349182e-08,5.369292318452036e-09,2.0257573894966246e-09,5000.000000000004,-0.08586544295945053,7.54090866208937e-08,5.257137347135532e-09,3.6534644350949386e-11,5000.000000000004,-1.935119911951304,3.7199939397919795e-07,1.9525361195142333e-09,success,success,success,success,
737,0,499.99999999999983,30,5,success,1.728085194274712e-09,499.99999999999983,3.978406006183438,4.409577008265467e-08,5.104377310265504e-09,1.7034988361633251e-09,499.99999999999983,0.8336452397769631,8.31724070111153e-08,5.7901751042102315e-09,2.5180064174050626e-11,499.99999999999983,1.0528201789566105,3.6426311203763856e-07,2.0961756553463193e-09,success,success,success,success,
737,1,889.1397050194613,30,5,success,1.7004868910687564e-09,889.1397050194613,3.8256843599449106,4.384328107219505e-08,4.524007470245928e-09,1.7028873071073419e-09,889.1397050194613,0.6966221595106217,8.342825164146297e-08,4.509685898802105e-09,2.1457454027837154e-11,889.1397050194613,-0.9925404724774349,3.6425975641775005e-07,2.2654999531548198e-09,success,success,success,success,
737,2,1581.13883008419,30,5,success,1.7046874026168775e-09,1581.13883008419,3.690850795704151,4.363401504856235e-08,4.657670540844269e-09,1.6553429127839166e-09,1581.13883008419,0.5673691292139154,8.365150447778978e-08,5.261360756471982e-09,5.796930035953723e-11,1581.13883008419,0.005751859824011496,3.642457696050562e-07,1.8201473360961576e-09,success,success,success,success,
737,3,2811.706625951747,30,5,success,1.7213832340603887e-09,2811.706625951747,3.4211738162897687,4.323948942903251e-08,4.153339675916011e-09,1.7074731031680606e-09,2811.706625951747,0.2596954481182798,8.399741886016847e-08,4.671409124111332e-09,3.682039760503487e-11,2811.706625951747,1.453053807604568,3.6429438084220766e-07,2.0215996573409794e-09,success,success,success,success,
737,4,5000.000000000004,30,5,success,1.9631228526163485e-09,5000.000000000004,3.0273231657691455,4.2602166732006184e-08,5.778099199124045e-09,2.007861124002447e-09,5000.000000000004,-0.11259397179505104,8.46399004032392e-08,6.267290980972946e-09,4.486177225081459e-11,5000.000000000004,3.102384022372717,3.6428922199616307e-07,2.217356822255834e-09,success,success,success,success,
738,0,499.99999999999983,29,5,success,1.7134343787823616e-09,499.99999999999983,3.9897535183727366,4.5070960852412904e-08,4.627224609627571e-09,1.7376192740767854e-09,499.99999999999983,0.8457121919404469,8.025511788285972e-08,5.124428344204006e-09,2.4551191783548655e-11,499.99999999999983,3.815568533826953,3.623931732959927e-07,1.9302178120085256e-09,success,success,success,success,
738,1,889.1397050194613,29,5,success,1.7118468851569992e-09,889.1397050194613,3.8781872114896956,4.492407407156121e-08,4.579648945051388e-09,1.7202647251046639e-09,889.1397050194613,0.7447662427764126,8.038009080170659e-08,5.279139091595973e-09,1.635555464758128e-11,889.1397050194613,4.912442645684438,3.624150871579973e-07,2.054902328992696e-09,success,success,success,success,
738,2,1581.13883008419,29,5,success,1.6696091570104282e-09,1581.13883008419,3.6496759434266624,4.4851303009945196e-08,4.028101520616392e-09,1.6843203303581176e-09,1581.13883008419,0.5094991800736197,8.047898700416284e-08,4.5121694135924795e-09,1.490155286396866e-11,1581.13883008419,3.81040490189999,3.6238896201715734e-07,1.7805157777174646e-09,success,success,success,success,
738,3,2811.706625951747,29,5,success,1.6929186577678992e-09,2811.706625951747,3.3823937696191937,4.470895636882781e-08,4.004367541489439e-09,1.662627531502865e-09,2811.706625951747,0.2592858792807774,8.060128446750344e-08,4.2887336390275375e-09,4.3350519329635726e-11,2811.706625951747,5.736037821315015,3.624090111949336e-07,2.5163474859128775e-09,success,success,success,success,
738,4,5000.000000000004,29,5,success,1.960202980709894e-09,5000.000000000004,3.0589042377751503,4.408687343432711e-08,5.303478844878217e-09,1.9504104303713976e-09,5000.000000000004,-0.0768712709028394,8.131946450568725e-08,5.38398904543926e-09,1.500891809435797e-11,5000.000000000004,5.343416752017207,3.623129140912509e-07,2.1076640201836435e-09,success,success,success,success,
739,0,499.99999999999983,28,5,success,1.7167014119541165e-09,499.99999999999983,4.027197559761408,4.470210900108238e-08,4.362143780902973e-09,1.7020427367324993e-09,499.99999999999983,0.8927901781096693,7.547851837477338e-08,4.957105389765857e-09,1.9124024384135336e-11,499.99999999999983,0.191776158738717,3.6416905483939675e-07,2.188086874622133e-09,success,success,success,success,
739,1,889.1397050194613,28,5,success,1.6769426412960086e-09,889.1397050194613,3.893484540924249,4.453396705091714e-08,4.3552250626671235e-09,1.6770553938599861e-09,889.1397050194613,0.7431148117199058,7.563464236454664e-08,4.847230312213866e-09,1.4719531780018538e-11,889.1397050194613,2.3259597420445566,3.6418107279978894e-07,2.176657814450211e-09,success,success,success,success,
739,2,1581.13883008419,28,5,success,1.6467172880258683e-09,1581.13883008419,3.6786875970488593,4.428340249653533e-08,4.5324050987674725e-09,1.6426198106783791e-09,1581.13883008419,0.534772488907248,7.59002705608312e-08,4.764479907267052e-09,5.601709982694914e-12,1581.13883008419,1.2862569040604614,3.641660091578857e-07,1.880315678115872e-09,success,success,success,success,
739,3,2811.706625951747,28,5,success,1.6500566151448642e-09,2811.706625951747,3.404401222654393,4.4231887839085974e-08,4.106607435405034e-09,1.585189662824238e-09,2811.706625951747,0.26400046253726206,7.590292619862417e-08,4.560866541983241e-09,6.48955878735469e-11,2811.706625951747,0.233690352488928,3.6421486817754195e-07,1.7443615288738188e-09,success,success,success,success,
739,4,5000.000000000004,28,5,success,1.9100643664978064e-09,5000.000000000004,3.019527092591524,4.34883754467038e-08,5.707148618695109e-09,1.8984631505004818e-09,5000.000000000004,-0.1475855883924604,7.662516362051968e-08,6.305459364169181e-09,4.9960917233801366e-11,5000.000000000004,1.2016453036989947,3.642361431480293e-07,1.884757891335133e-09,success,success,success,success,
740,0,499.99999999999983,27,5,success,1.6933979678666599e-09,499.99999999999983,4.008285309247232,4.4276902396857596e-08,4.616142427669416e-09,1.6780596683925706e-09,499.99999999999983,0.8710046268791528,8.012571064313808e-08,4.8616844662105044e-09,1.6973447336621503e-11,499.99999999999983,0.42629790685848934,3.6647423938803897e-07,2.149821224807782e-09,success,success,success,success,
740,1,889.1397050194613,27,5,success,1.6323108260402125e-09,889.1397050194613,3.8767675539255357,4.415495745660495e-08,4.377957204814437e-09,1.6112619149199163e-09,889.1397050194613,0.7257567570582775,8.024408394986108e-08,4.217331433894707e-09,2.6006668311991332e-11,889.1397050194613,1.358205762431376,3.664778110215679e-07,2.279501657173331e-09,success,success,success,success,
740,2,1581.13883008419,27,5,success,1.5991514007532402e-09,1581.13883008419,3.6678808530107707,4.4056029101449646e-08,4.220530724990758e-09,1.6114560385705065e-09,1581.13883008419,0.5334291547384218,8.033892374065776e-08,4.312955371857216e-09,1.68169917560729e-11,1581.13883008419,4.421472815873868,3.664818995859267e-07,1.7433484627489908e-09,success,success,success,success,
740,3,2811.706625951747,27,5,success,1.690097103919826e-09,2811.706625951747,3.3908829920755195,4.398529827857764e-08,3.39922102357272e-09,1.6716734455279232e-09,2811.706625951747,0.2511026462973014,8.041370370418606e-08,4.0041304843838186e-09,1.8673798176756836e-11,2811.706625951747,6.369518151630552,3.664778504452705e-07,2.3461480242419345e-09,success,success,success,success,
740,4,5000.000000000004,27,5,success,1.9005075661191794e-09,5000.000000000004,3.085093353330715,4.337228268316379e-08,5.333198639477779e-09,1.907706626715229e-09,5000.000000000004,-0.05916240469838918,8.101662008596221e-08,5.4128449417312185e-09,8.805665490962543e-12,5000.000000000004,8.753290863634255,3.664879496589083e-07,1.9687489925560382e-09,success,success,success,success,
741,0,499.99999999999983,26,5,success,1.6613545820264252e-09,499.99999999999983,3.9726618430056644,4.5184858561484064e-08,4.353679569665644e-09,1.6438959751137512e-09,499.99999999999983,0.819352073701314,7.615492775378309e-08,4.690891470743269e-09,2.6072068630681572e-11,499.99999999999983,1.6623136149282054,3.6834062659410925e-07,2.2330248388502817e-09,success,success,success,success,
741,1,889.1397050194613,26,5,success,1.6577586284905376e-09,889.1397050194613,3.8321099942215437,4.4897146408411866e-08,4.651147597609507e-09,1.631876097166554e-09,889.1397050194613,0.695342194679792,7.643708441430269e-08,5.182405381910684e-09,2.707178534470434e-11,889.1397050194613,0.395413617447413,3.6834618208666175e-07,2.150866728207974e-09,success,success,success,success,
741,2,1581.13883008419,26,5,success,1.575517529058985e-09,1581.13883008419,3.641365078593943,4.478930128160994e-08,4.093925981001793e-09,1.5855424273901744e-09,1581.13883008419,0.47778536437797703,7.653863477256737e-08,4.851314085310247e-09,3.6167447789244064e-11,1581.13883008419,2.340415799559515,3.683524768551988e-07,1.980163502417813e-09,success,success,success,success,
741,3,2811.706625951747,26,5,success,1.6520112901957154e-09,2811.706625951747,3.3657670033444624,4.4709985933825535e-08,3.7175649337285207e-09,1.6437828917298335e-09,2811.706625951747,0.21320767410097985,7.660808739668682e-08,4.209347175917705e-09,1.9856905958441897e-11,2811.706625951747,1.3622275382984237,3.683623395788644e-07,2.331661442912897e-09,success,success,success,success,
741,4,5000.000000000004,26,5,success,1.8527864682320586e-09,5000.000000000004,3.053600779669118,4.4119993952397224e-08,4.76479819592447e-09,1.8176905005872973e-09,5000.000000000004,-0.07998208900903414,7.722242987654758e-08,5.00742821790191e-09,3.804986307797994e-11,5000.000000000004,-0.4806369662230967,3.683379890804319e-07,1.576224461524248e-09,success,success,success,success,
742,0,499.99999999999983,25,5,success,1.645795039890743e-09,499.99999999999983,3.9591191210451013,4.30938686882993e-08,4.54713401977594e-09,1.6396903848437767e-09,499.99999999999983,0.807286581129411,7.194206019764954e-08,5.017763941811502e-09,1.7894864633442007e-11,499.99999999999983,2.035078171764787,3.744503380743597e-07,2.2535549124673297e-09,success,success,success,success,
742,1,889.1397050194613,25,5,success,1.6191397645374563e-09,889.1397050194613,3.8105763907440506,4.3010090046737625e-08,4.509384158878937e-09,1.6409447558803583e-09,889.1397050194613,0.6773797239323958,7.201056301630852e-08,5.099103806194131e-09,2.574392458182107e-11,889.1397050194613,4.375276747024657,3.7446561389726185e-07,1.9510171825203457e-09,success,success,success,success,
742,2,1581.13883008419,25,5,success,1.6092374741200363e-09,1581.13883008419,3.6405253876752353,4.298049614977083e-08,3.717333955535722e-09,1.6047176454054022e-09,1581.13883008419,0.5123609148593176,7.205968929898951e-08,4.423432405710666e-09,2.2046879673275542e-11,1581.13883008419,5.424504911312294,3.74446081511548e-07,2.4180355325153047e-09,success,success,success,success,
742,3,2811.706625951747,25,5,success,1.5850771299873008e-09,2811.706625951747,3.4059386403792775,4.2788136618321574e-08,3.929699151793779e-09,1.6024321054397358e-09,2811.706625951747,0.24949602052440767,7.221307567319779e-08,4.443509460728601e-09,2.934799379710533e-11,2811.706625951747,2.4604306695396385,3.7448505466878843e-07,1.8830799224309136e-09,success,success,success,success,
742,4,5000.000000000004,25,5,success,1.8160348274728625e-09,5000.000000000004,3.0323342485763747,4.225373122335446e-08,5.154336251494489e-09,1.82285233029437e-09,5000.000000000004,-0.11462088833162198,7.273607373450446e-08,5.718823071956218e-09,1.1902591176966486e-11,5000.000000000004,2.068740974702271,3.7449646200244936e-07,2.048236828932712e-09,success,success,success,success,
743,0,499.99999999999983,24,5,success,1.6524497920897297e-09,499.99999999999983,3.9434871547371966,4.352552289831257e-08,4.63824172724193e-09,1.6616961546548123e-09,499.99999999999983,0.8038143185417554,7.583662071717425e-08,4.960618357239239e-09,9.77832631100854e-12,499.99999999999983,4.275817935429194,3.7505340851481523e-07,2.0363092179446334e-09,success,success,success,success,
743,1,889.1397050194613,24,5,success,1.596436103224215e-09,889.1397050194613,3.7917623295280793,4.339128032857125e-08,4.3579427598715875e-09,1.570472707025045e-09,889.1397050194613,0.6562370011329861,7.597329835782326e-08,4.62044674773522e-09,2.7683791267267477e-11,889.1397050194613,6.581978044224222,3.75050973443908e-07,2.003955691009732e-09,success,success,success,success,
743,2,1581.13883008419,24,5,success,1.601821880975928e-09,1581.13883008419,3.68524765059953,4.335281677457764e-08,4.011990462323009e-09,1.6028731552952259e-09,1581.13883008419,0.5628912454256325,7.603241767298278e-08,4.360651776867844e-09,3.084060080355723e-11,1581.13883008419,5.23156972557249,3.750303176827417e-07,1.9785194603222877e-09,success,success,success,success,
743,3,2811.706625951747,24,5,success,1.5769084684838957e-09,2811.706625951747,3.389821279681631,4.3064512134165584e-08,3.7501105675420095e-09,1.5400701219578033e-09,2811.706625951747,0.20960199915854438,7.633099646587317e-08,4.31495698904806e-09,7.056946161715392e-11,2811.706625951747,7.533798925466661,3.750200435302633e-07,2.056234712063335e-09,success,success,success,success,
743,4,5000.000000000004,24,5,success,1.7696664942605222e-09,5000.000000000004,2.974198881947737,4.24006735527454e-08,4.604094104078161e-09,1.7673607689213082e-09,5000.000000000004,-0.16118460072440843,7.69689288863254e-08,4.9752003314072265e-09,1.122044413354257e-11,5000.000000000004,4.755066451636871,3.7504594969123144e-07,2.112157442036751e-09,success,success,success,success,
744,0,499.99999999999983,23,5,success,1.6168941692435135e-09,499.99999999999983,3.962630751716943,4.2808266089034526e-08,4.419842571109088e-09,1.6097525910358075e-09,499.99999999999983,0.8051607393487005,7.853836297102696e-08,4.901216354772919e-09,2.6591905898195415e-11,499.99999999999983,2.1120045459866814,3.7935166531133625e-07,2.104340531757243e-09,success,success,success,success,
744,1,889.1397050194613,23,5,success,1.602632782517329e-09,889.1397050194613,3.8173902010642022,4.25608543576269e-08,4.341415790122726e-09,1.609492795137202e-09,889.1397050194613,0.6465576595510232,7.877593046956009e-08,4.591628298271227e-09,4.745774042645148e-11,889.1397050194613,2.377016419436922,3.7936150954421057e-07,2.2843045354294892e-09,success,success,success,success,
744,2,1581.13883008419,23,5,success,1.4980772071247922e-09,1581.13883008419,3.615150051072296,4.24659686896343e-08,3.7112233679165875e-09,1.502327781856779e-09,1581.13883008419,0.47637510076829925,7.88700525498225e-08,3.5954067617218117e-09,5.9946582759541044e-12,1581.13883008419,4.399191414003569,3.7936227313194075e-07,2.121301400434556e-09,success,success,success,success,
744,3,2811.706625951747,23,5,success,1.5341247643482635e-09,2811.706625951747,3.3133790622199033,4.235783816816292e-08,3.3859375737443188e-09,1.5715087833765232e-09,2811.706625951747,0.1693327934745702,7.898684889801783e-08,4.155412424570172e-09,3.75776393690303e-11,2811.706625951747,3.2105872787425955,3.7935360730521697e-07,2.1055891029516026e-09,success,success,success,success,
744,4,5000.000000000004,23,5,success,1.7310298500135814e-09,5000.000000000004,3.0210805609552676,4.1690964480793015e-08,4.432394203556837e-09,1.7581481822820765e-09,5000.000000000004,-0.1295756659486358,7.963283913050765e-08,5.422236948575965e-09,3.139129066822786e-11,5000.000000000004,2.4886589173936917,3.7937449076009695e-07,2.184067104569638e-09,success,success,success,success,
745,0,499.99999999999983,22,5,success,1.597702852726138e-09,499.99999999999983,3.9549580336276953,4.189205677448747e-08,4.5548249385282115e-09,1.5932349444623422e-09,499.99999999999983,0.8086361696409353,7.34584858474787e-08,4.740400180585649e-09,8.768903061327592e-12,499.99999999999983,1.8471749788661906,3.8443197612892104e-07,2.25069852169437e-09,success,success,success,success,
745,1,889.1397050194613,22,5,success,1.5298999167710754e-09,889.1397050194613,3.8292874422246816,4.1631724917786e-08,4.07759415530078e-09,1.5464285916735966e-09,889.1397050194613,0.6902633165842351,7.370200471875762e-08,4.797590253554209e-09,1.6994281295807384e-11,889.1397050194613,4.065197648169894,3.844487891143436e-07,2.1198069352573165e-09,success,success,success,success,
745,2,1581.13883008419,22,5,success,1.4622920179028097e-09,1581.13883008419,3.6460202142142397,4.146500031975614e-08,3.5484054716008638e-09,1.4204880068498842e-09,1581.13883008419,0.5036652172520607,7.385623157881025e-08,3.772947012343298e-09,4.181844715658665e-11,1581.13883008419,6.813511021567823,3.8446128685232065e-07,2.213993724495959e-09,success,success,success,success,
745,3,2811.706625951747,22,5,success,1.472645920112328e-09,2811.706625951747,3.3725975391260437,4.14407030295858e-08,3.842384893764361e-09,1.4473422152384323e-09,2811.706625951747,0.2243197884676239,7.391978307122072e-08,3.555467357085333e-09,2.7120684288936747e-11,2811.706625951747,6.878986601729352,3.844220326500807e-07,1.8551446647581397e-09,success,success,success,success,
